date,Open,High,Low,Close,Volume,Ticker
2025-11-11,120.28,123.459,120.0,122.53,4425011.0,ABNB
2025-11-12,122.66,122.85,120.705,121.69,3713821.0,ABNB
2025-11-13,121.505,123.4,121.0,121.19,3715970.0,ABNB
2025-11-14,120.92,122.75,119.6042,122.02,4119734.0,ABNB
2025-11-17,120.74,121.33,116.7012,117.6,5187054.0,ABNB
2025-11-18,116.59,118.54,115.39,115.42,5547169.0,ABNB
2025-11-19,115.5,115.91,114.075,114.44,4516081.0,ABNB
2025-11-20,114.51,115.14,110.81,111.54,7206680.0,ABNB
2025-11-21,112.17,115.69,111.84,114.26,6866157.0,ABNB
2025-11-24,114.665,115.05,113.38,114.41,6476412.0,ABNB
2025-11-25,114.465,119.24,114.465,118.56,7731122.0,ABNB
2025-11-26,117.99,118.04,116.4,116.74,5112234.0,ABNB
2025-11-28,116.755,117.79,116.4,116.99,2522283.0,ABNB
